key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source
bodywork_1001_1026555968_5,BODYWORK,1001,1026555968,5,BODYWORK_PASSENGER_MASSAGE_SWITCH_OPERATION_MODE_UCU_hal_only,Bodywork.BODYWORK_PASSENGER_MASSAGE_SWITCH_OPERATION_MODE_UCU_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1026555968_7,BODYWORK,1001,1026555968,7,BODYWORK_PASSENGER_MASSAGE_SWITCH_OPERATION_MODE_UCU_hal_only,Bodywork.BODYWORK_PASSENGER_MASSAGE_SWITCH_OPERATION_MODE_UCU_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1026555971_5,BODYWORK,1001,1026555971,5,BODY_RF_SEAT_WING_CONFIG_3D3_hal_only,Bodywork.BODY_RF_SEAT_WING_CONFIG_3D3_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1026555971_7,BODYWORK,1001,1026555971,7,BODY_RF_SEAT_WING_CONFIG_3D3_hal_only,Bodywork.BODY_RF_SEAT_WING_CONFIG_3D3_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1026555973_5,BODYWORK,1001,1026555973,5,BODYWORK_PASSENGER_FLANK_SERVO_CONFIG_3D3_hal_only,Bodywork.BODYWORK_PASSENGER_FLANK_SERVO_CONFIG_3D3_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1026555973_7,BODYWORK,1001,1026555973,7,BODYWORK_PASSENGER_FLANK_SERVO_CONFIG_3D3_hal_only,Bodywork.BODYWORK_PASSENGER_FLANK_SERVO_CONFIG_3D3_hal_only,fid_catalog_20260804_6e29ad30
bodywork_1001_1029701632_5,BODYWORK,1001,1029701632,5,BODYWORK_ONLINE_HAS_0x3D6000,Bodywork.BODYWORK_ONLINE_HAS_0x3D6000,fid_catalog_20260804_6e29ad30
bodywork_1001_1029701632_7,BODYWORK,1001,1029701632,7,BODYWORK_ONLINE_HAS_0x3D6000,Bodywork.BODYWORK_ONLINE_HAS_0x3D6000,fid_catalog_20260804_6e29ad30
bodywork_1001_1029701650_5,BODYWORK,1001,1029701650,5,BODYWORK_REFRIGERATOR_OPEN_TIME,Bodywork.BODYWORK_REFRIGERATOR_OPEN_TIME,fid_catalog_20260804_6e29ad30
bodywork_1001_1029701650_7,BODYWORK,1001,1029701650,7,BODYWORK_REFRIGERATOR_OPEN_TIME,Bodywork.BODYWORK_REFRIGERATOR_OPEN_TIME,fid_catalog_20260804_6e29ad30
bodywork_1001_1031798784_5,BODYWORK,1001,1031798784,5,BODYWORK_ONLINE_HAS_0x03D800,Bodywork.BODYWORK_ONLINE_HAS_0x03D800,fid_catalog_20260804_6e29ad30
bodywork_1001_1031798784_7,BODYWORK,1001,1031798784,7,BODYWORK_ONLINE_HAS_0x03D800,Bodywork.BODYWORK_ONLINE_HAS_0x03D800,fid_catalog_20260804_6e29ad30
bodywork_1001_1032851456_5,BODYWORK,1001,1032851456,5,BODYWORK_ONLINE_HAS_0x03D901,Bodywork.BODYWORK_ONLINE_HAS_0x03D901,fid_catalog_20260804_6e29ad30
bodywork_1001_1032851456_7,BODYWORK,1001,1032851456,7,BODYWORK_ONLINE_HAS_0x03D901,Bodywork.BODYWORK_ONLINE_HAS_0x03D901,fid_catalog_20260804_6e29ad30
bodywork_1001_1032855552_5,BODYWORK,1001,1032855552,5,BODYWORK_ONLINE_HAS_0x03D902,Bodywork.BODYWORK_ONLINE_HAS_0x03D902,fid_catalog_20260804_6e29ad30
bodywork_1001_1032855552_7,BODYWORK,1001,1032855552,7,BODYWORK_ONLINE_HAS_0x03D902,Bodywork.BODYWORK_ONLINE_HAS_0x03D902,fid_catalog_20260804_6e29ad30
bodywork_1001_1032859648_5,BODYWORK,1001,1032859648,5,BODYWORK_ONLINE_HAS_0x03D903,Bodywork.BODYWORK_ONLINE_HAS_0x03D903,fid_catalog_20260804_6e29ad30
bodywork_1001_1032859648_7,BODYWORK,1001,1032859648,7,BODYWORK_ONLINE_HAS_0x03D903,Bodywork.BODYWORK_ONLINE_HAS_0x03D903,fid_catalog_20260804_6e29ad30
bodywork_1001_1032863744_5,BODYWORK,1001,1032863744,5,BODYWORK_ONLINE_HAS_0x03D904,Bodywork.BODYWORK_ONLINE_HAS_0x03D904,fid_catalog_20260804_6e29ad30
bodywork_1001_1032863744_7,BODYWORK,1001,1032863744,7,BODYWORK_ONLINE_HAS_0x03D904,Bodywork.BODYWORK_ONLINE_HAS_0x03D904,fid_catalog_20260804_6e29ad30
bodywork_1001_1032867840_5,BODYWORK,1001,1032867840,5,BODYWORK_ONLINE_HAS_0x03D905,Bodywork.BODYWORK_ONLINE_HAS_0x03D905,fid_catalog_20260804_6e29ad30
bodywork_1001_1032867840_7,BODYWORK,1001,1032867840,7,BODYWORK_ONLINE_HAS_0x03D905,Bodywork.BODYWORK_ONLINE_HAS_0x03D905,fid_catalog_20260804_6e29ad30
bodywork_1001_1032871936_5,BODYWORK,1001,1032871936,5,BODYWORK_ONLINE_HAS_0x03D906,Bodywork.BODYWORK_ONLINE_HAS_0x03D906,fid_catalog_20260804_6e29ad30
bodywork_1001_1032871936_7,BODYWORK,1001,1032871936,7,BODYWORK_ONLINE_HAS_0x03D906,Bodywork.BODYWORK_ONLINE_HAS_0x03D906,fid_catalog_20260804_6e29ad30
bodywork_1001_1032880128_5,BODYWORK,1001,1032880128,5,BODYWORK_ONLINE_HAS_0x03D908,Bodywork.BODYWORK_ONLINE_HAS_0x03D908,fid_catalog_20260804_6e29ad30
bodywork_1001_1032880128_7,BODYWORK,1001,1032880128,7,BODYWORK_ONLINE_HAS_0x03D908,Bodywork.BODYWORK_ONLINE_HAS_0x03D908,fid_catalog_20260804_6e29ad30
bodywork_1001_1032916992_5,BODYWORK,1001,1032916992,5,BODYWORK_ONLINE_HAS_0x03D911,Bodywork.BODYWORK_ONLINE_HAS_0x03D911,fid_catalog_20260804_6e29ad30
bodywork_1001_1032916992_7,BODYWORK,1001,1032916992,7,BODYWORK_ONLINE_HAS_0x03D911,Bodywork.BODYWORK_ONLINE_HAS_0x03D911,fid_catalog_20260804_6e29ad30
bodywork_1001_1033195520_5,BODYWORK,1001,1033195520,5,BODYWORK_ONLINE_3D9_SUBID_55,Bodywork.BODYWORK_ONLINE_3D9_SUBID_55,fid_catalog_20260804_6e29ad30
bodywork_1001_1033195520_7,BODYWORK,1001,1033195520,7,BODYWORK_ONLINE_3D9_SUBID_55,Bodywork.BODYWORK_ONLINE_3D9_SUBID_55,fid_catalog_20260804_6e29ad30
bodywork_1001_1033199616_5,BODYWORK,1001,1033199616,5,BODYWORK_ONLINE_HAS_0x03D956,Bodywork.BODYWORK_ONLINE_HAS_0x03D956,fid_catalog_20260804_6e29ad30
bodywork_1001_1033199616_7,BODYWORK,1001,1033199616,7,BODYWORK_ONLINE_HAS_0x03D956,Bodywork.BODYWORK_ONLINE_HAS_0x03D956,fid_catalog_20260804_6e29ad30
bodywork_1001_1033207808_5,BODYWORK,1001,1033207808,5,BODYWORK_ONLINE_HAS_0x03D958,Bodywork.BODYWORK_ONLINE_HAS_0x03D958,fid_catalog_20260804_6e29ad30
bodywork_1001_1033207808_7,BODYWORK,1001,1033207808,7,BODYWORK_ONLINE_HAS_0x03D958,Bodywork.BODYWORK_ONLINE_HAS_0x03D958,fid_catalog_20260804_6e29ad30
bodywork_1001_1033211904_5,BODYWORK,1001,1033211904,5,BODYWORK_ONLINE_HAS_0x03D959,Bodywork.BODYWORK_ONLINE_HAS_0x03D959,fid_catalog_20260804_6e29ad30
bodywork_1001_1033211904_7,BODYWORK,1001,1033211904,7,BODYWORK_ONLINE_HAS_0x03D959,Bodywork.BODYWORK_ONLINE_HAS_0x03D959,fid_catalog_20260804_6e29ad30
bodywork_1001_1033216000_5,BODYWORK,1001,1033216000,5,BODYWORK_ONLINE_HAS_0x03D95A,Bodywork.BODYWORK_ONLINE_HAS_0x03D95A,fid_catalog_20260804_6e29ad30
bodywork_1001_1033216000_7,BODYWORK,1001,1033216000,7,BODYWORK_ONLINE_HAS_0x03D95A,Bodywork.BODYWORK_ONLINE_HAS_0x03D95A,fid_catalog_20260804_6e29ad30
bodywork_1001_1033220096_5,BODYWORK,1001,1033220096,5,BODYWORK_ONLINE_HAS_0x03D95B,Bodywork.BODYWORK_ONLINE_HAS_0x03D95B,fid_catalog_20260804_6e29ad30
bodywork_1001_1033220096_7,BODYWORK,1001,1033220096,7,BODYWORK_ONLINE_HAS_0x03D95B,Bodywork.BODYWORK_ONLINE_HAS_0x03D95B,fid_catalog_20260804_6e29ad30
bodywork_1001_1033224192_5,BODYWORK,1001,1033224192,5,BODYWORK_ONLINE_HAS_0x03D95C,Bodywork.BODYWORK_ONLINE_HAS_0x03D95C,fid_catalog_20260804_6e29ad30
bodywork_1001_1033224192_7,BODYWORK,1001,1033224192,7,BODYWORK_ONLINE_HAS_0x03D95C,Bodywork.BODYWORK_ONLINE_HAS_0x03D95C,fid_catalog_20260804_6e29ad30
bodywork_1001_1033228288_5,BODYWORK,1001,1033228288,5,BODYWORK_ONLINE_HAS_0x03D95D,Bodywork.BODYWORK_ONLINE_HAS_0x03D95D,fid_catalog_20260804_6e29ad30
bodywork_1001_1033228288_7,BODYWORK,1001,1033228288,7,BODYWORK_ONLINE_HAS_0x03D95D,Bodywork.BODYWORK_ONLINE_HAS_0x03D95D,fid_catalog_20260804_6e29ad30
bodywork_1001_1033543680_5,BODYWORK,1001,1033543680,5,BODYWORK_ONLINE_HAS_0x03D9AA,Bodywork.BODYWORK_ONLINE_HAS_0x03D9AA,fid_catalog_20260804_6e29ad30
bodywork_1001_1033543680_7,BODYWORK,1001,1033543680,7,BODYWORK_ONLINE_HAS_0x03D9AA,Bodywork.BODYWORK_ONLINE_HAS_0x03D9AA,fid_catalog_20260804_6e29ad30
bodywork_1001_1034944512_5,BODYWORK,1001,1034944512,5,BODYWORK_ONLINE_HAS_0x03DB00,Bodywork.BODYWORK_ONLINE_HAS_0x03DB00,fid_catalog_20260804_6e29ad30
bodywork_1001_1034944512_7,BODYWORK,1001,1034944512,7,BODYWORK_ONLINE_HAS_0x03DB00,Bodywork.BODYWORK_ONLINE_HAS_0x03DB00,fid_catalog_20260804_6e29ad30
bodywork_1001_1037041664_5,BODYWORK,1001,1037041664,5,BODYWORK_ONLINE_HAS_0x03DD00,Bodywork.BODYWORK_ONLINE_HAS_0x03DD00,fid_catalog_20260804_6e29ad30
bodywork_1001_1037041664_7,BODYWORK,1001,1037041664,7,BODYWORK_ONLINE_HAS_0x03DD00,Bodywork.BODYWORK_ONLINE_HAS_0x03DD00,fid_catalog_20260804_6e29ad30
bodywork_1001_1039138816_5,BODYWORK,1001,1039138816,5,BODYWORK_ONLINE_HAS_0x03DF00,Bodywork.BODYWORK_ONLINE_HAS_0x03DF00,fid_catalog_20260804_6e29ad30
bodywork_1001_1039138816_7,BODYWORK,1001,1039138816,7,BODYWORK_ONLINE_HAS_0x03DF00,Bodywork.BODYWORK_ONLINE_HAS_0x03DF00,fid_catalog_20260804_6e29ad30
bodywork_1001_1040187392_5,BODYWORK,1001,1040187392,5,BODYWORK_ONLINE_HAS_0x03E000,Bodywork.BODYWORK_ONLINE_HAS_0x03E000,fid_catalog_20260804_6e29ad30
bodywork_1001_1040187392_7,BODYWORK,1001,1040187392,7,BODYWORK_ONLINE_HAS_0x03E000,Bodywork.BODYWORK_ONLINE_HAS_0x03E000,fid_catalog_20260804_6e29ad30
bodywork_1001_1041235968_5,BODYWORK,1001,1041235968,5,BODYWORK_ONLINE_HAS_0x03E100,Bodywork.BODYWORK_ONLINE_HAS_0x03E100,fid_catalog_20260804_6e29ad30
bodywork_1001_1041235968_7,BODYWORK,1001,1041235968,7,BODYWORK_ONLINE_HAS_0x03E100,Bodywork.BODYWORK_ONLINE_HAS_0x03E100,fid_catalog_20260804_6e29ad30
bodywork_1001_1043333120_5,BODYWORK,1001,1043333120,5,BODYWORK_ONLINE_HAS_0x03E300,Bodywork.BODYWORK_ONLINE_HAS_0x03E300,fid_catalog_20260804_6e29ad30
bodywork_1001_1043333120_7,BODYWORK,1001,1043333120,7,BODYWORK_ONLINE_HAS_0x03E300,Bodywork.BODYWORK_ONLINE_HAS_0x03E300,fid_catalog_20260804_6e29ad30
bodywork_1001_1046499328_5,BODYWORK,1001,1046499328,5,BODYWORK_ONLINE_HAS_0x03E600,Bodywork.BODYWORK_ONLINE_HAS_0x03E600,fid_catalog_20260804_6e29ad30
bodywork_1001_1046499328_7,BODYWORK,1001,1046499328,7,BODYWORK_ONLINE_HAS_0x03E600,Bodywork.BODYWORK_ONLINE_HAS_0x03E600,fid_catalog_20260804_6e29ad30
bodywork_1001_1047527424_5,BODYWORK,1001,1047527424,5,BODYWORK_ONLINE_HAS_0x03E700,Bodywork.BODYWORK_ONLINE_HAS_0x03E700,fid_catalog_20260804_6e29ad30
bodywork_1001_1047527424_7,BODYWORK,1001,1047527424,7,BODYWORK_ONLINE_HAS_0x03E700,Bodywork.BODYWORK_ONLINE_HAS_0x03E700,fid_catalog_20260804_6e29ad30
bodywork_1001_1048576000_5,BODYWORK,1001,1048576000,5,BODYWORK_ONLINE_HAS_0x03E800,Bodywork.BODYWORK_ONLINE_HAS_0x03E800,fid_catalog_20260804_6e29ad30
bodywork_1001_1048576000_7,BODYWORK,1001,1048576000,7,BODYWORK_ONLINE_HAS_0x03E800,Bodywork.BODYWORK_ONLINE_HAS_0x03E800,fid_catalog_20260804_6e29ad30
bodywork_1001_1048596480_5,BODYWORK,1001,1048596480,5,BODYWORK_BT_UNLOCK,Bodywork.BODYWORK_BT_UNLOCK,fid_catalog_20260804_6e29ad30
bodywork_1001_1048596480_7,BODYWORK,1001,1048596480,7,BODYWORK_BT_UNLOCK,Bodywork.BODYWORK_BT_UNLOCK,fid_catalog_20260804_6e29ad30
bodywork_1001_1048596496_5,BODYWORK,1001,1048596496,5,BODYWORK_BLUETOOTH_UNLOCK_TYPE,Bodywork.BODYWORK_BLUETOOTH_UNLOCK_TYPE,fid_catalog_20260804_6e29ad30
bodywork_1001_1048596496_7,BODYWORK,1001,1048596496,7,BODYWORK_BLUETOOTH_UNLOCK_TYPE,Bodywork.BODYWORK_BLUETOOTH_UNLOCK_TYPE,fid_catalog_20260804_6e29ad30
bodywork_1001_1048616960_5,BODYWORK,1001,1048616960,5,BODYWORK_ONLINE_HAS_0x03E80A,Bodywork.BODYWORK_ONLINE_HAS_0x03E80A,fid_catalog_20260804_6e29ad30
bodywork_1001_1048616960_7,BODYWORK,1001,1048616960,7,BODYWORK_ONLINE_HAS_0x03E80A,Bodywork.BODYWORK_ONLINE_HAS_0x03E80A,fid_catalog_20260804_6e29ad30
bodywork_1001_1048666112_5,BODYWORK,1001,1048666112,5,BODYWORK_ONLINE_HAS_0x03E816,Bodywork.BODYWORK_ONLINE_HAS_0x03E816,fid_catalog_20260804_6e29ad30
bodywork_1001_1048666112_7,BODYWORK,1001,1048666112,7,BODYWORK_ONLINE_HAS_0x03E816,Bodywork.BODYWORK_ONLINE_HAS_0x03E816,fid_catalog_20260804_6e29ad30
bodywork_1001_1048748048_5,BODYWORK,1001,1048748048,5,BODY_DISUS_BLUETOOTH_CONTROL_ORDER,Bodywork.BODY_DISUS_BLUETOOTH_CONTROL_ORDER,fid_catalog_20260804_6e29ad30
bodywork_1001_1048748048_7,BODYWORK,1001,1048748048,7,BODY_DISUS_BLUETOOTH_CONTROL_ORDER,Bodywork.BODY_DISUS_BLUETOOTH_CONTROL_ORDER,fid_catalog_20260804_6e29ad30
bodywork_1001_1048748052_5,BODYWORK,1001,1048748052,5,BODY_MUSIC_SELECT,Bodywork.BODY_MUSIC_SELECT,fid_catalog_20260804_6e29ad30
bodywork_1001_1048748052_7,BODYWORK,1001,1048748052,7,BODY_MUSIC_SELECT,Bodywork.BODY_MUSIC_SELECT,fid_catalog_20260804_6e29ad30
bodywork_1001_1048764432_5,BODYWORK,1001,1048764432,5,BODY_DISUS_BLUETOOTH_CONTROL_ORDER_SINGLE,Bodywork.BODY_DISUS_BLUETOOTH_CONTROL_ORDER_SINGLE,fid_catalog_20260804_6e29ad30
bodywork_1001_1048764432_7,BODYWORK,1001,1048764432,7,BODY_DISUS_BLUETOOTH_CONTROL_ORDER_SINGLE,Bodywork.BODY_DISUS_BLUETOOTH_CONTROL_ORDER_SINGLE,fid_catalog_20260804_6e29ad30
bodywork_1001_1049600016_5,BODYWORK,1001,1049600016,5,BODYWORK_BT_KEY_CODE,Bodywork.BODYWORK_BT_KEY_CODE,fid_catalog_20260804_6e29ad30
bodywork_1001_1049600016_7,BODYWORK,1001,1049600016,7,BODYWORK_BT_KEY_CODE,Bodywork.BODYWORK_BT_KEY_CODE,fid_catalog_20260804_6e29ad30
bodywork_1001_1049624576_5,BODYWORK,1001,1049624576,5,BODYWORK_ONLINE_HAS_0x03E900,Bodywork.BODYWORK_ONLINE_HAS_0x03E900,fid_catalog_20260804_6e29ad30
bodywork_1001_1049624576_7,BODYWORK,1001,1049624576,7,BODYWORK_ONLINE_HAS_0x03E900,Bodywork.BODYWORK_ONLINE_HAS_0x03E900,fid_catalog_20260804_6e29ad30
bodywork_1001_1058013184_5,BODYWORK,1001,1058013184,5,ONLINE_HAS_0x03F100,Bodywork.ONLINE_HAS_0x03F100,fid_catalog_20260804_6e29ad30
bodywork_1001_1058013184_7,BODYWORK,1001,1058013184,7,ONLINE_HAS_0x03F100,Bodywork.ONLINE_HAS_0x03F100,fid_catalog_20260804_6e29ad30
bodywork_1001_1059061768_5,BODYWORK,1001,1059061768,5,BODYWORK_RIES_CONFIG,Bodywork.BODYWORK_RIES_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_1059061768_7,BODYWORK,1001,1059061768,7,BODYWORK_RIES_CONFIG,Bodywork.BODYWORK_RIES_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_1060110336_5,BODYWORK,1001,1060110336,5,BODYWORK_ONLINE_HAS_0x03F300,Bodywork.BODYWORK_ONLINE_HAS_0x03F300,fid_catalog_20260804_6e29ad30
bodywork_1001_1060110336_7,BODYWORK,1001,1060110336,7,BODYWORK_ONLINE_HAS_0x03F300,Bodywork.BODYWORK_ONLINE_HAS_0x03F300,fid_catalog_20260804_6e29ad30
bodywork_1001_1067466752_5,BODYWORK,1001,1067466752,5,BODYWORK_ONLINE_HAS_0x03FA00,Bodywork.BODYWORK_ONLINE_HAS_0x03FA00,fid_catalog_20260804_6e29ad30
bodywork_1001_1067466752_7,BODYWORK,1001,1067466752,7,BODYWORK_ONLINE_HAS_0x03FA00,Bodywork.BODYWORK_ONLINE_HAS_0x03FA00,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498944_5,BODYWORK,1001,1068498944,5,BODYWORK_ONLINE_HAS_0x3FB00,Bodywork.BODYWORK_ONLINE_HAS_0x3FB00,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498944_7,BODYWORK,1001,1068498944,7,BODYWORK_ONLINE_HAS_0x3FB00,Bodywork.BODYWORK_ONLINE_HAS_0x3FB00,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498960_5,BODYWORK,1001,1068498960,5,BODYWORK_PROJECTION_DOOR_OPENING_FUNCTION_ENABLE_STATUS,Bodywork.BODYWORK_PROJECTION_DOOR_OPENING_FUNCTION_ENABLE_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498960_7,BODYWORK,1001,1068498960,7,BODYWORK_PROJECTION_DOOR_OPENING_FUNCTION_ENABLE_STATUS,Bodywork.BODYWORK_PROJECTION_DOOR_OPENING_FUNCTION_ENABLE_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498962_5,BODYWORK,1001,1068498962,5,BODYWORK_RIGHT_SLIDING_DOOR_AR_KICK_CONFIGURATION,Bodywork.BODYWORK_RIGHT_SLIDING_DOOR_AR_KICK_CONFIGURATION,fid_catalog_20260804_6e29ad30
bodywork_1001_1068498962_7,BODYWORK,1001,1068498962,7,BODYWORK_RIGHT_SLIDING_DOOR_AR_KICK_CONFIGURATION,Bodywork.BODYWORK_RIGHT_SLIDING_DOOR_AR_KICK_CONFIGURATION,fid_catalog_20260804_6e29ad30
bodywork_1001_1071644672_5,BODYWORK,1001,1071644672,5,BODYWORK_ONLINE_HAS_0x03FE00,Bodywork.BODYWORK_ONLINE_HAS_0x03FE00,fid_catalog_20260804_6e29ad30
bodywork_1001_1071644672_7,BODYWORK,1001,1071644672,7,BODYWORK_ONLINE_HAS_0x03FE00,Bodywork.BODYWORK_ONLINE_HAS_0x03FE00,fid_catalog_20260804_6e29ad30
bodywork_1001_1072693248_5,BODYWORK,1001,1072693248,5,ONLINE_HAS_0x03FF00,Bodywork.ONLINE_HAS_0x03FF00,fid_catalog_20260804_6e29ad30
bodywork_1001_1072693248_7,BODYWORK,1001,1072693248,7,ONLINE_HAS_0x03FF00,Bodywork.ONLINE_HAS_0x03FF00,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790400_5,BODYWORK,1001,1074790400,5,BODYWORK_ONLINE_HAS_0x040100,Bodywork.BODYWORK_ONLINE_HAS_0x040100,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790400_7,BODYWORK,1001,1074790400,7,BODYWORK_ONLINE_HAS_0x040100,Bodywork.BODYWORK_ONLINE_HAS_0x040100,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790416_5,BODYWORK,1001,1074790416,5,BODYWORK_BACKDOOR_CURRENT_POSITION,Bodywork.BODYWORK_BACKDOOR_CURRENT_POSITION,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790416_7,BODYWORK,1001,1074790416,7,BODYWORK_BACKDOOR_CURRENT_POSITION,Bodywork.BODYWORK_BACKDOOR_CURRENT_POSITION,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790418_5,BODYWORK,1001,1074790418,5,BODYWORK_LEFT_STRUT_MOTOR_RUNNING_STATUS,Bodywork.BODYWORK_LEFT_STRUT_MOTOR_RUNNING_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790418_7,BODYWORK,1001,1074790418,7,BODYWORK_LEFT_STRUT_MOTOR_RUNNING_STATUS,Bodywork.BODYWORK_LEFT_STRUT_MOTOR_RUNNING_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790428_5,BODYWORK,1001,1074790428,5,BODYWORK_BACKDOOR_INIT_STATUS,Bodywork.BODYWORK_BACKDOOR_INIT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790428_7,BODYWORK,1001,1074790428,7,BODYWORK_BACKDOOR_INIT_STATUS,Bodywork.BODYWORK_BACKDOOR_INIT_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790434_5,BODYWORK,1001,1074790434,5,BODYWORK_BACK_DOOR_ANTI_PALY_MODE,Bodywork.BODYWORK_BACK_DOOR_ANTI_PALY_MODE,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790434_7,BODYWORK,1001,1074790434,7,BODYWORK_BACK_DOOR_ANTI_PALY_MODE,Bodywork.BODYWORK_BACK_DOOR_ANTI_PALY_MODE,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790454_5,BODYWORK,1001,1074790454,5,BODYWORK_RIGHT_STRUT_MOTOR_RUNNING_STATUS,Bodywork.BODYWORK_RIGHT_STRUT_MOTOR_RUNNING_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790454_7,BODYWORK,1001,1074790454,7,BODYWORK_RIGHT_STRUT_MOTOR_RUNNING_STATUS,Bodywork.BODYWORK_RIGHT_STRUT_MOTOR_RUNNING_STATUS,fid_catalog_20260804_6e29ad30
bodywork_1001_1074790456_7,BODYWORK,1001,1074790456,7,BODYWORK_BACKDOOR_POSITION_FEEDBACK,Bodywork.BODYWORK_BACKDOOR_POSITION_FEEDBACK,fid_catalog_20260804_6e29ad30
bodywork_1001_1075838976_5,BODYWORK,1001,1075838976,5,BODYWORK_ONLINE_HAS_0x040200,Bodywork.BODYWORK_ONLINE_HAS_0x040200,fid_catalog_20260804_6e29ad30
bodywork_1001_1075838976_7,BODYWORK,1001,1075838976,7,BODYWORK_ONLINE_HAS_0x040200,Bodywork.BODYWORK_ONLINE_HAS_0x040200,fid_catalog_20260804_6e29ad30
bodywork_1001_1075839037_5,BODYWORK,1001,1075839037,5,BODYWORK_LEFT_ROW2_HAS_PERSON,Bodywork.BODYWORK_LEFT_ROW2_HAS_PERSON,fid_catalog_20260804_6e29ad30
bodywork_1001_1075839037_7,BODYWORK,1001,1075839037,7,BODYWORK_LEFT_ROW2_HAS_PERSON,Bodywork.BODYWORK_LEFT_ROW2_HAS_PERSON,fid_catalog_20260804_6e29ad30
bodywork_1001_1075839038_5,BODYWORK,1001,1075839038,5,BODYWORK_REAR_LEFT_SEAT_BOSS_ONEKEY_CONFIG,Bodywork.BODYWORK_REAR_LEFT_SEAT_BOSS_ONEKEY_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_1075839038_7,BODYWORK,1001,1075839038,7,BODYWORK_REAR_LEFT_SEAT_BOSS_ONEKEY_CONFIG,Bodywork.BODYWORK_REAR_LEFT_SEAT_BOSS_ONEKEY_CONFIG,fid_catalog_20260804_6e29ad30
bodywork_1001_1077096464_5,BODYWORK,1001,1077096464,5,BODYWORK_NFC_KEY_UNLOCK_CAR_INFORMATION,Bodywork.BODYWORK_NFC_KEY_UNLOCK_CAR_INFORMATION,fid_catalog_20260804_6e29ad30
bodywork_1001_1077096464_7,BODYWORK,1001,1077096464,7,BODYWORK_NFC_KEY_UNLOCK_CAR_INFORMATION,Bodywork.BODYWORK_NFC_KEY_UNLOCK_CAR_INFORMATION,fid_catalog_20260804_6e29ad30
bodywork_1001_1077100563_5,BODYWORK,1001,1077100563,5,BODYWORK_CARD_NFC_KEY_STATE,Bodywork.BODYWORK_CARD_NFC_KEY_STATE,fid_catalog_20260804_6e29ad30
bodywork_1001_1077100563_7,BODYWORK,1001,1077100563,7,BODYWORK_CARD_NFC_KEY_STATE,Bodywork.BODYWORK_CARD_NFC_KEY_STATE,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104672_5,BODYWORK,1001,1077104672,5,BODYWORK_NFC_OPERATION_TYPE,Bodywork.BODYWORK_NFC_OPERATION_TYPE,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104672_7,BODYWORK,1001,1077104672,7,BODYWORK_NFC_OPERATION_TYPE,Bodywork.BODYWORK_NFC_OPERATION_TYPE,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104680_5,BODYWORK,1001,1077104680,5,BODYWORK_NFC_OPERATION_COMMAND,Bodywork.BODYWORK_NFC_OPERATION_COMMAND,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104680_7,BODYWORK,1001,1077104680,7,BODYWORK_NFC_OPERATION_COMMAND,Bodywork.BODYWORK_NFC_OPERATION_COMMAND,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104688_5,BODYWORK,1001,1077104688,5,BODYWORK_NFC_IMPLEMENT_RESULT,Bodywork.BODYWORK_NFC_IMPLEMENT_RESULT,fid_catalog_20260804_6e29ad30
bodywork_1001_1077104688_7,BODYWORK,1001,1077104688,7,BODYWORK_NFC_IMPLEMENT_RESULT,Bodywork.BODYWORK_NFC_IMPLEMENT_RESULT,fid_catalog_20260804_6e29ad30
bodywork_1001_1077215258_5,BODYWORK,1001,1077215258,5,BODYWORK_RESPOND_OFFLINE_OPEERATIONS,Bodywork.BODYWORK_RESPOND_OFFLINE_OPEERATIONS,fid_catalog_20260804_6e29ad30
