key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source
instrument_1007_694157362_5,INSTRUMENT,1007,694157362,5,INSTRUMENT_DD_ACC_INDICAT_LIGHT_STATE,Instrument.INSTRUMENT_DD_ACC_INDICAT_LIGHT_STATE,fid_catalog_20260804_6e29ad30
instrument_1007_694157362_7,INSTRUMENT,1007,694157362,7,INSTRUMENT_DD_ACC_INDICAT_LIGHT_STATE,Instrument.INSTRUMENT_DD_ACC_INDICAT_LIGHT_STATE,fid_catalog_20260804_6e29ad30
instrument_1007_694157365_5,INSTRUMENT,1007,694157365,5,INSTRUMENT_DD_ACC_INDICAT_LIGHT_COLOR,Instrument.INSTRUMENT_DD_ACC_INDICAT_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_694157365_7,INSTRUMENT,1007,694157365,7,INSTRUMENT_DD_ACC_INDICAT_LIGHT_COLOR,Instrument.INSTRUMENT_DD_ACC_INDICAT_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934536_5,INSTRUMENT,1007,710934536,5,INSTRUMENT_DD_ACC_CRUISING_SPEED,Instrument.INSTRUMENT_DD_ACC_CRUISING_SPEED,fid_catalog_20260804_6e29ad30
instrument_1007_710934536_7,INSTRUMENT,1007,710934536,7,INSTRUMENT_DD_ACC_CRUISING_SPEED,Instrument.INSTRUMENT_DD_ACC_CRUISING_SPEED,fid_catalog_20260804_6e29ad30
instrument_1007_710934539_5,INSTRUMENT,1007,710934539,5,INSTRUMENT_DD_ACC_CRUISING_SPEED_COLOR,Instrument.INSTRUMENT_DD_ACC_CRUISING_SPEED_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934539_7,INSTRUMENT,1007,710934539,7,INSTRUMENT_DD_ACC_CRUISING_SPEED_COLOR,Instrument.INSTRUMENT_DD_ACC_CRUISING_SPEED_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934542_5,INSTRUMENT,1007,710934542,5,INSTRUMENT_TRAFFIC_SIGN_IDENTIFY,Instrument.INSTRUMENT_TRAFFIC_SIGN_IDENTIFY,fid_catalog_20260804_6e29ad30
instrument_1007_710934542_7,INSTRUMENT,1007,710934542,7,INSTRUMENT_TRAFFIC_SIGN_IDENTIFY,Instrument.INSTRUMENT_TRAFFIC_SIGN_IDENTIFY,fid_catalog_20260804_6e29ad30
instrument_1007_710934548_5,INSTRUMENT,1007,710934548,5,INSTRUMENT_DD_PCW_SAFE_DIST_ALARM_INSTRUCTION,Instrument.INSTRUMENT_DD_PCW_SAFE_DIST_ALARM_INSTRUCTION,fid_catalog_20260804_6e29ad30
instrument_1007_710934548_7,INSTRUMENT,1007,710934548,7,INSTRUMENT_DD_PCW_SAFE_DIST_ALARM_INSTRUCTION,Instrument.INSTRUMENT_DD_PCW_SAFE_DIST_ALARM_INSTRUCTION,fid_catalog_20260804_6e29ad30
instrument_1007_710934554_5,INSTRUMENT,1007,710934554,5,INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934554_7,INSTRUMENT,1007,710934554,7,INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934557_5,INSTRUMENT,1007,710934557,5,INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934557_7,INSTRUMENT,1007,710934557,7,INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_SYS_FAILURE_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934566_5,INSTRUMENT,1007,710934566,5,INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934566_7,INSTRUMENT,1007,710934566,7,INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934569_5,INSTRUMENT,1007,710934569,5,INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934569_7,INSTRUMENT,1007,710934569,7,INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_LOW_POWER_BATTERY_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934572_5,INSTRUMENT,1007,710934572,5,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934572_7,INSTRUMENT,1007,710934572,7,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934575_5,INSTRUMENT,1007,710934575,5,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934575_7,INSTRUMENT,1007,710934575,7,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_CHARGE_CONNECT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934578_5,INSTRUMENT,1007,710934578,5,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934578_7,INSTRUMENT,1007,710934578,7,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934581_5,INSTRUMENT,1007,710934581,5,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934581_7,INSTRUMENT,1007,710934581,7,INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BATTERY_HEAT_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_710934584_5,INSTRUMENT,1007,710934584,5,INSTRUMENT_MODE_INDICATOR_LIGHT,Instrument.INSTRUMENT_MODE_INDICATOR_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_710934584_7,INSTRUMENT,1007,710934584,7,INSTRUMENT_MODE_INDICATOR_LIGHT,Instrument.INSTRUMENT_MODE_INDICATOR_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_721420296_5,INSTRUMENT,1007,721420296,5,INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_721420296_7,INSTRUMENT,1007,721420296,7,INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT,fid_catalog_20260804_6e29ad30
instrument_1007_721420299_5,INSTRUMENT,1007,721420299,5,INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420299_7,INSTRUMENT,1007,721420299,7,INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_POWER_BAT_FAILURE_WARN_LIGHT_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420302_5,INSTRUMENT,1007,721420302,5,INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420302_7,INSTRUMENT,1007,721420302,7,INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420305_5,INSTRUMENT,1007,721420305,5,INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420305_7,INSTRUMENT,1007,721420305,7,INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_CTRL_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420308_5,INSTRUMENT,1007,721420308,5,INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420308_7,INSTRUMENT,1007,721420308,7,INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420311_5,INSTRUMENT,1007,721420311,5,INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420311_7,INSTRUMENT,1007,721420311,7,INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_CRUISE_MAIN_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420314_5,INSTRUMENT,1007,721420314,5,INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420314_7,INSTRUMENT,1007,721420314,7,INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420317_5,INSTRUMENT,1007,721420317,5,INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420317_7,INSTRUMENT,1007,721420317,7,INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_DRIVE_POWER_LIMIT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420320_5,INSTRUMENT,1007,721420320,5,INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420320_7,INSTRUMENT,1007,721420320,7,INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420323_5,INSTRUMENT,1007,721420323,5,INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420323_7,INSTRUMENT,1007,721420323,7,INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_DISCHARGE_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420326_5,INSTRUMENT,1007,721420326,5,INSTRUMENT_2IN1_FAULT_ECO_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_ECO_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420326_7,INSTRUMENT,1007,721420326,7,INSTRUMENT_2IN1_FAULT_ECO_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_ECO_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420329_5,INSTRUMENT,1007,721420329,5,INSTRUMENT_2IN1_FAULT_ECO_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_ECO_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420329_7,INSTRUMENT,1007,721420329,7,INSTRUMENT_2IN1_FAULT_ECO_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_ECO_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420332_5,INSTRUMENT,1007,721420332,5,INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420332_7,INSTRUMENT,1007,721420332,7,INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420335_5,INSTRUMENT,1007,721420335,5,INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420335_7,INSTRUMENT,1007,721420335,7,INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_SPORT_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420338_5,INSTRUMENT,1007,721420338,5,INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420338_7,INSTRUMENT,1007,721420338,7,INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420341_5,INSTRUMENT,1007,721420341,5,INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_721420341_7,INSTRUMENT,1007,721420341,7,INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_NORMAL_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197524_5,INSTRUMENT,1007,738197524,5,INSTRUMENT_2IN1_FAULT_OK_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_OK_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197524_7,INSTRUMENT,1007,738197524,7,INSTRUMENT_2IN1_FAULT_OK_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_OK_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197527_5,INSTRUMENT,1007,738197527,5,INSTRUMENT_2IN1_FAULT_OK_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_OK_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197527_7,INSTRUMENT,1007,738197527,7,INSTRUMENT_2IN1_FAULT_OK_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_OK_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197530_5,INSTRUMENT,1007,738197530,5,INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197530_7,INSTRUMENT,1007,738197530,7,INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197533_5,INSTRUMENT,1007,738197533,5,INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197533_7,INSTRUMENT,1007,738197533,7,INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_GRASS_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197536_5,INSTRUMENT,1007,738197536,5,INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197536_7,INSTRUMENT,1007,738197536,7,INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197539_5,INSTRUMENT,1007,738197539,5,INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197539_7,INSTRUMENT,1007,738197539,7,INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_MUDDY_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197542_5,INSTRUMENT,1007,738197542,5,INSTRUMENT_2IN1_FAULT_SAND_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_SAND_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197542_7,INSTRUMENT,1007,738197542,7,INSTRUMENT_2IN1_FAULT_SAND_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_SAND_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197545_5,INSTRUMENT,1007,738197545,5,INSTRUMENT_2IN1_FAULT_SAND_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_SAND_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197545_7,INSTRUMENT,1007,738197545,7,INSTRUMENT_2IN1_FAULT_SAND_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_SAND_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197548_5,INSTRUMENT,1007,738197548,5,INSTRUMENT_2IN1_FAULT_EV_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_EV_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197548_7,INSTRUMENT,1007,738197548,7,INSTRUMENT_2IN1_FAULT_EV_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_EV_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197551_5,INSTRUMENT,1007,738197551,5,INSTRUMENT_2IN1_FAULT_EV_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_EV_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197551_7,INSTRUMENT,1007,738197551,7,INSTRUMENT_2IN1_FAULT_EV_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_EV_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197554_5,INSTRUMENT,1007,738197554,5,INSTRUMENT_2IN1_FAULT_HEV_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_HEV_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197554_7,INSTRUMENT,1007,738197554,7,INSTRUMENT_2IN1_FAULT_HEV_INDICATOR,Instrument.INSTRUMENT_2IN1_FAULT_HEV_INDICATOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197557_5,INSTRUMENT,1007,738197557,5,INSTRUMENT_2IN1_FAULT_HEV_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_HEV_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197557_7,INSTRUMENT,1007,738197557,7,INSTRUMENT_2IN1_FAULT_HEV_INDICATOR_COLOR,Instrument.INSTRUMENT_2IN1_FAULT_HEV_INDICATOR_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197560_5,INSTRUMENT,1007,738197560,5,INSTRUMENT_DD_LANE_LINE_COLOR,Instrument.INSTRUMENT_DD_LANE_LINE_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_738197560_7,INSTRUMENT,1007,738197560,7,INSTRUMENT_DD_LANE_LINE_COLOR,Instrument.INSTRUMENT_DD_LANE_LINE_COLOR,fid_catalog_20260804_6e29ad30
instrument_1007_753975312_5,INSTRUMENT,1007,753975312,5,INSTRUMENT_PEM_SECTION_AMOUNT_SET,Instrument.INSTRUMENT_PEM_SECTION_AMOUNT_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975312_7,INSTRUMENT,1007,753975312,7,INSTRUMENT_PEM_SECTION_AMOUNT_SET,Instrument.INSTRUMENT_PEM_SECTION_AMOUNT_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975320_5,INSTRUMENT,1007,753975320,5,INSTRUMENT_PEM_CURRENT_LOAD_SECTION_SET,Instrument.INSTRUMENT_PEM_CURRENT_LOAD_SECTION_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975320_7,INSTRUMENT,1007,753975320,7,INSTRUMENT_PEM_CURRENT_LOAD_SECTION_SET,Instrument.INSTRUMENT_PEM_CURRENT_LOAD_SECTION_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975328_5,INSTRUMENT,1007,753975328,5,INSTRUMENT_PEM_CURRENT_LOAD_SECTION_REMAIN_LENGTH_SET,Instrument.INSTRUMENT_PEM_CURRENT_LOAD_SECTION_REMAIN_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975328_7,INSTRUMENT,1007,753975328,7,INSTRUMENT_PEM_CURRENT_LOAD_SECTION_REMAIN_LENGTH_SET,Instrument.INSTRUMENT_PEM_CURRENT_LOAD_SECTION_REMAIN_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975344_5,INSTRUMENT,1007,753975344,5,INSTRUMENT_PEM_FUNCTION_MAPPING_NAVI_STATUS_SET,Instrument.INSTRUMENT_PEM_FUNCTION_MAPPING_NAVI_STATUS_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753975344_7,INSTRUMENT,1007,753975344,7,INSTRUMENT_PEM_FUNCTION_MAPPING_NAVI_STATUS_SET,Instrument.INSTRUMENT_PEM_FUNCTION_MAPPING_NAVI_STATUS_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979408_5,INSTRUMENT,1007,753979408,5,INSTRUMENT_PEM_FIRST_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FIRST_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979408_7,INSTRUMENT,1007,753979408,7,INSTRUMENT_PEM_FIRST_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FIRST_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979422_5,INSTRUMENT,1007,753979422,5,INSTRUMENT_PEM_SECOND_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SECOND_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979422_7,INSTRUMENT,1007,753979422,7,INSTRUMENT_PEM_SECOND_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SECOND_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979436_5,INSTRUMENT,1007,753979436,5,INSTRUMENT_PEM_THIRD_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_THIRD_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979436_7,INSTRUMENT,1007,753979436,7,INSTRUMENT_PEM_THIRD_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_THIRD_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979450_5,INSTRUMENT,1007,753979450,5,INSTRUMENT_PEM_FOURTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FOURTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753979450_7,INSTRUMENT,1007,753979450,7,INSTRUMENT_PEM_FOURTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FOURTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983504_5,INSTRUMENT,1007,753983504,5,INSTRUMENT_PEM_FIFTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FIFTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983504_7,INSTRUMENT,1007,753983504,7,INSTRUMENT_PEM_FIFTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_FIFTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983518_5,INSTRUMENT,1007,753983518,5,INSTRUMENT_PEM_SIXTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SIXTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983518_7,INSTRUMENT,1007,753983518,7,INSTRUMENT_PEM_SIXTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SIXTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983532_5,INSTRUMENT,1007,753983532,5,INSTRUMENT_PEM_SEVENTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SEVENTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
instrument_1007_753983532_7,INSTRUMENT,1007,753983532,7,INSTRUMENT_PEM_SEVENTH_SECTION_LENGTH_SET,Instrument.INSTRUMENT_PEM_SEVENTH_SECTION_LENGTH_SET,fid_catalog_20260804_6e29ad30
